V160001,clinton,trump,pid7,pid3,ideo7,education,income,feeldem,feelrep
406269,30,15,2,(1) 1. Democrat,5,11,23,30,30
406271,50,30,6,(2) 2. Republican,,9,17,30,50
406275,30,30,4,(3) 3. Independent,6,10,11,50,70
406280,31,51,2,(1) 1. Democrat,NA,10,13,48,40
406284,33,61,4,(3) 3. Independent,6,9,19,50,30
406285,61,3,4,(3) 3. Independent,2,9,11,85,1
406288,0,70,7,(2) 2. Republican,6,10,10,15,50
406291,0,100,4,(3) 3. Independent,5,10,23,0,0
406294,60,70,2,(1) 1. Democrat,4,10,14,60,60
406301,,0,2,(1) 1. Democrat,4,10,7,70,70
406302,60,30,2,(1) 1. Democrat,2,10,7,85,50
406305,0,100,7,(2) 2. Republican,6,13,14,0,100
406306,82,15,3,(3) 3. Independent,2,15,27,60,39
406307,15,0,3,(5) 5. Other party SPECIFY,3,3,7,15,0
406315,100,0,1,(1) 1. Democrat,7,9,15,99,
406318,0,85,7,(2) 2. Republican,7,15,26,15,70
406320,60,0,1,(1) 1. Democrat,4,14,1,60,15
406322,85,0,1,(1) 1. Democrat,3,11,25,85,15
406324,2,86,4,(3) 3. Independent,4,9,,41,61
406325,70,20,2,(1) 1. Democrat,5,12,6,100,40
406329,0,100,7,(2) 2. Republican,,10,21,0,40
406333,15,25,2,(1) 1. Democrat,,12,9,1,7
406335,0,100,4,(3) 3. Independent,NA,10,1,50,50
406336,0,70,6,(2) 2. Republican,6,11,15,16,60
406337,0,60,7,(2) 2. Republican,4,14,28,0,100
406339,75,0,1,(1) 1. Democrat,NA,7,18,80,75
406344,60,0,3,(3) 3. Independent,,10,,60,30
406346,30,54,6,(2) 2. Republican,6,13,,50,56
406347,30,60,3,(3) 3. Independent,5,9,13,40,70
406348,84,0,3,(3) 3. Independent,4,13,13,100,1
406351,0,30,4,(3) 3. Independent,6,9,9,50,50
406353,79,15,2,(1) 1. Democrat,4,9,18,76,35
406354,30,15,7,(2) 2. Republican,6,14,18,8,42
406358,70,0,1,(1) 1. Democrat,NA,9,5,50,50
406360,75,0,1,(1) 1. Democrat,2,13,9,70,20
406361,100,0,1,(1) 1. Democrat,2,9,7,100,0
406366,6,15,1,(1) 1. Democrat,,14,28,70,15
406369,0,99,7,(2) 2. Republican,,9,19,1,97
406370,60,0,1,(1) 1. Democrat,2,11,17,70,15
406371,0,40,7,(2) 2. Republican,,10,1,0,70
406374,40,85,6,(2) 2. Republican,NA,10,6,40,85
406375,50,85,2,(1) 1. Democrat,NA,12,9,70,70
406376,0,85,6,(2) 2. Republican,7,10,10,0,0
406377,30,0,4,(3) 3. Independent,4,13,25,50,30
406381,100,2,1,(1) 1. Democrat,,13,24,85,61
406382,78,9,6,(2) 2. Republican,4,9,14,51,52
406383,85,0,2,(1) 1. Democrat,,13,26,65,40
406384,60,0,3,(5) 5. Other party SPECIFY,1,14,16,0,0
406386,86,2,2,(1) 1. Democrat,NA,9,11,99,50
406387,10,65,3,(3) 3. Independent,,10,1,85,75
406389,100,0,7,(2) 2. Republican,4,10,9,50,60
406393,31,85,6,(2) 2. Republican,5,13,19,50,50
406394,30,0,4,(3) 3. Independent,NA,9,22,50,15
406396,50,0,4,(3) 3. Independent,4,7,8,50,50
406404,16,0,6,(2) 2. Republican,6,13,25,16,60
406405,15,70,7,(2) 2. Republican,6,9,17,32,84
406409,0,85,7,(2) 2. Republican,,5,13,0,70
406410,60,40,3,(3) 3. Independent,4,10,20,60,40
406412,100,0,1,(1) 1. Democrat,2,10,12,100,0
406415,71,20,3,(3) 3. Independent,3,16,,60,40
406420,0,70,5,(3) 3. Independent,5,14,24,30,70
406421,0,100,5,(3) 3. Independent,6,9,15,0,0
406423,40,0,4,(5) 5. Other party SPECIFY,4,10,18,40,40
406425,2,70,6,(2) 2. Republican,4,11,7,31,61
406433,30,70,5,(3) 3. Independent,,9,17,30,40
406436,0,70,5,(3) 3. Independent,5,12,19,0,70
406437,,,,,,,,,
406448,100,0,1,(1) 1. Democrat,2,11,11,100,0
406454,8,55,4,(3) 3. Independent,4,12,15,30,60
406457,60,0,6,(2) 2. Republican,5,13,21,50,15
406458,1,70,7,(2) 2. Republican,5,10,11,25,78
406459,60,45,3,(3) 3. Independent,3,13,24,45,69
406465,0,70,7,(2) 2. Republican,7,9,7,,
406466,85,0,1,(1) 1. Democrat,2,13,27,85,60
406467,70,0,1,(1) 1. Democrat,2,13,19,100,15
406468,40,16,2,(1) 1. Democrat,4,9,20,50,50
406469,70,15,7,(2) 2. Republican,4,10,3,50,85
406479,30,60,7,(2) 2. Republican,6,10,19,30,85
406480,4,49,7,(2) 2. Republican,6,9,14,53,85
406484,50,0,2,(1) 1. Democrat,4,9,16,70,50
406489,65,0,1,(1) 1. Democrat,2,9,11,88,16
406490,70,15,4,(3) 3. Independent,5,13,,70,30
406492,66,0,3,(3) 3. Independent,3,13,27,50,23
406495,0,85,6,(2) 2. Republican,4,10,7,15,100
406501,70,0,3,(3) 3. Independent,5,13,5,85,30
406502,0,70,7,(2) 2. Republican,5,10,27,30,60
406506,,0,1,(1) 1. Democrat,4,15,,70,15
406507,71,0,1,(1) 1. Democrat,2,14,23,70,15
406508,70,50,2,(1) 1. Democrat,NA,10,22,70,50
406511,0,60,4,(3) 3. Independent,5,10,19,30,60
406513,30,0,3,(3) 3. Independent,4,10,,30,0
406519,70,0,4,(3) 3. Independent,2,14,20,30,30
406526,0,0,4,(5) 5. Other party SPECIFY,NA,11,7,0,0
406527,85,15,1,(1) 1. Democrat,4,13,14,70,31
406528,0,100,7,(2) 2. Republican,4,9,14,15,85
406530,0,0,4,(3) 3. Independent,3,9,13,,
406531,85,15,4,(3) 3. Independent,,10,1,60,60
406538,0,50,7,(2) 2. Republican,6,16,21,0,60
406541,61,2,1,(1) 1. Democrat,4,13,15,80,15
406542,,0,4,(3) 3. Independent,2,10,11,85,15
406543,100,0,1,(1) 1. Democrat,NA,4,5,100,0
406544,0,98,7,(2) 2. Republican,6,11,18,0,90
406547,70,16,3,(3) 3. Independent,NA,10,11,84,51
406550,87,0,1,(1) 1. Democrat,2,16,20,70,11
406551,76,0,1,(1) 1. Democrat,2,13,14,85,31
406552,3,2,5,(3) 3. Independent,4,14,20,0,
406553,85,0,3,(3) 3. Independent,,14,19,70,15
406554,95,0,3,(3) 3. Independent,2,10,1,85,3
406559,15,60,7,(2) 2. Republican,5,11,1,15,15
406563,40,40,4,(5) 5. Other party SPECIFY,5,14,24,50,51
406569,30,5,4,(3) 3. Independent,2,13,26,50,30
406570,85,60,4,(3) 3. Independent,4,7,13,50,50
406576,8,86,7,(2) 2. Republican,6,11,23,40,85
406585,15,60,6,(2) 2. Republican,4,11,,40,60
406586,100,0,1,(1) 1. Democrat,3,10,2,100,0
406587,0,100,7,(2) 2. Republican,6,12,21,15,85
406592,10,63,5,(3) 3. Independent,5,13,,34,57
406594,50,50,4,(3) 3. Independent,NA,10,5,50,50
406596,15,0,6,(2) 2. Republican,4,13,25,40,40
406600,30,70,1,(1) 1. Democrat,4,11,14,50,50
406601,15,85,2,(1) 1. Democrat,6,12,15,15,85
406605,50,0,4,(3) 3. Independent,NA,6,13,30,15
406608,0,0,6,(2) 2. Republican,6,10,15,0,15
406609,0,100,2,(1) 1. Democrat,4,12,1,30,70
406610,15,83,6,(2) 2. Republican,6,13,20,30,71
406613,100,0,1,(1) 1. Democrat,NA,12,3,100,30
406615,85,0,1,(1) 1. Democrat,,12,3,85,0
406616,0,0,7,(2) 2. Republican,6,13,19,15,85
406617,0,70,7,(2) 2. Republican,6,9,23,0,40
406620,70,0,2,(1) 1. Democrat,NA,10,1,85,0
406621,1,67,5,(3) 3. Independent,4,14,14,16,40
406624,70,0,1,(1) 1. Democrat,2,14,23,85,15
406625,85,,1,(1) 1. Democrat,3,9,6,100,0
406629,60,0,2,(1) 1. Democrat,,9,9,60,0
406635,0,70,7,(2) 2. Republican,7,12,18,3,86
406636,0,100,7,(2) 2. Republican,6,13,12,0,100
406637,61,2,1,(1) 1. Democrat,4,13,25,86,
406638,30,70,7,(2) 2. Republican,6,9,15,50,85
406641,75,10,2,(1) 1. Democrat,,14,15,72,40
406642,19,0,4,(3) 3. Independent,3,9,9,4,
406643,85,,1,(1) 1. Democrat,NA,9,13,85,70
406645,60,85,6,(2) 2. Republican,5,10,19,,
406646,15,60,5,(3) 3. Independent,5,13,22,1,55
406650,0,85,2,(1) 1. Democrat,NA,9,2,70,0
406652,15,70,5,(3) 3. Independent,6,10,21,15,60
406653,15,0,7,(2) 2. Republican,4,10,12,60,70
406654,70,0,2,(1) 1. Democrat,5,9,13,70,15
406657,30,60,5,(3) 3. Independent,6,15,22,15,40
406658,0,70,7,(2) 2. Republican,7,9,22,0,85
406660,0,0,2,(1) 1. Democrat,4,10,1,30,
406661,61,0,6,(2) 2. Republican,2,13,19,60,61
406663,70,15,1,(1) 1. Democrat,3,14,26,65,30
406664,31,60,2,(1) 1. Democrat,4,10,19,42,60
406665,60,30,2,(1) 1. Democrat,3,14,24,60,30
406672,60,1,2,(1) 1. Democrat,3,13,26,85,31
406675,50,15,2,(1) 1. Democrat,3,10,26,70,30
406678,61,50,2,(1) 1. Democrat,,10,15,71,30
406680,1,40,6,(2) 2. Republican,6,13,24,16,61
406681,62,0,3,(3) 3. Independent,NA,10,21,64,15
406682,15,0,3,(3) 3. Independent,4,13,7,60,40
406685,100,0,1,(1) 1. Democrat,2,9,6,100,0
406686,60,0,1,(1) 1. Democrat,3,9,1,100,40
406695,71,0,1,(1) 1. Democrat,,10,12,17,17
406698,50,70,6,(2) 2. Republican,NA,10,1,70,70
406699,30,100,7,(2) 2. Republican,,10,19,0,30
406702,100,0,1,(1) 1. Democrat,6,10,28,100,0
406704,0,70,4,(3) 3. Independent,5,13,13,52,61
406705,17,61,7,(2) 2. Republican,4,16,28,40,61
406706,40,0,2,(1) 1. Democrat,5,9,23,40,30
406711,0,86,7,(2) 2. Republican,6,10,26,0,72
406715,44,45,5,(3) 3. Independent,4,13,22,40,50
406716,60,0,2,(1) 1. Democrat,3,13,24,68,44
406723,0,85,5,(3) 3. Independent,4,11,12,15,71
406725,70,15,1,(1) 1. Democrat,2,9,16,85,15
406726,85,0,2,(1) 1. Democrat,4,9,1,85,15
406729,,,2,(1) 1. Democrat,NA,11,8,,
406730,0,60,4,(3) 3. Independent,3,9,14,40,40
406731,73,8,1,(1) 1. Democrat,4,14,23,79,39
406732,15,60,7,(2) 2. Republican,6,13,28,40,85
406734,70,2,1,(1) 1. Democrat,NA,9,20,,
406738,85,0,1,(1) 1. Democrat,,10,20,100,15
406739,84,1,1,(1) 1. Democrat,NA,12,15,99,1
406741,50,0,4,(3) 3. Independent,3,12,22,50,70
406743,70,0,1,(1) 1. Democrat,4,10,1,70,15
406746,0,41,6,(2) 2. Republican,6,9,2,30,50
406747,100,85,1,(1) 1. Democrat,,13,2,100,85
406749,0,0,7,(2) 2. Republican,6,13,13,15,62
406750,85,0,1,(1) 1. Democrat,3,13,21,85,0
406751,70,0,1,(1) 1. Democrat,3,14,24,70,15
406756,0,85,7,(2) 2. Republican,6,9,,0,70
406758,15,60,6,(2) 2. Republican,6,9,15,15,60
406759,0,70,6,(2) 2. Republican,6,13,11,40,70
406763,,94,7,(2) 2. Republican,4,12,18,0,95
406764,60,15,4,(3) 3. Independent,NA,7,11,,
406765,80,0,3,(3) 3. Independent,4,11,17,80,55
406768,0,100,7,(2) 2. Republican,6,9,23,0,85
406771,77,2,1,(1) 1. Democrat,NA,10,4,83,51
406774,40,0,3,(3) 3. Independent,1,13,17,65,0
406775,85,0,3,(3) 3. Independent,4,10,16,70,0
406776,1,60,4,(3) 3. Independent,5,10,2,0,60
406780,60,0,3,(3) 3. Independent,3,13,24,70,15
406782,60,40,2,(1) 1. Democrat,4,9,27,60,40
406784,15,100,7,(2) 2. Republican,NA,14,12,30,85
406786,70,0,3,(3) 3. Independent,,11,17,60,50
406788,100,0,1,(1) 1. Democrat,5,3,12,100,0
406792,60,0,2,(1) 1. Democrat,4,14,15,60,0
406793,90,0,1,(1) 1. Democrat,,13,17,90,0
406794,70,15,1,(1) 1. Democrat,3,9,12,85,30
406799,40,0,1,(1) 1. Democrat,2,14,24,40,15
406804,50,50,4,(3) 3. Independent,4,9,11,50,50
406806,0,60,7,(2) 2. Republican,7,10,17,15,60
406808,60,0,2,(1) 1. Democrat,3,11,25,60,15
406811,15,50,4,(3) 3. Independent,4,13,24,40,60
406812,30,70,4,(3) 3. Independent,NA,12,18,30,85
406814,0,100,7,(2) 2. Republican,6,10,6,15,85
406816,30,60,4,(3) 3. Independent,4,14,26,30,60
406817,29,17,4,(3) 3. Independent,NA,11,23,42,39
406818,0,85,7,(2) 2. Republican,6,13,11,0,70
406820,70,0,2,(1) 1. Democrat,,9,11,100,0
406823,0,60,5,(5) 5. Other party SPECIFY,,11,14,40,60
406826,0,50,4,(3) 3. Independent,NA,10,1,50,50
406829,30,70,2,(1) 1. Democrat,6,10,20,50,70
406830,0,60,5,(3) 3. Independent,7,10,14,15,60
406837,0,60,5,(3) 3. Independent,6,12,20,0,61
406839,85,0,1,(1) 1. Democrat,NA,8,6,85,0
406840,100,0,2,(1) 1. Democrat,4,14,16,85,40
406841,16,71,7,(2) 2. Republican,6,13,,10,60
406843,0,87,5,(3) 3. Independent,NA,11,1,19,82
406845,50,30,4,(3) 3. Independent,3,13,14,60,50
406848,15,85,7,(2) 2. Republican,6,10,5,40,70
406852,30,0,5,(3) 3. Independent,5,15,24,30,40
406854,60,30,2,(1) 1. Democrat,3,9,16,60,40
406857,100,0,1,(1) 1. Democrat,4,10,10,100,0
406862,85,0,3,(3) 3. Independent,NA,8,19,90,5
406863,30,2,3,(3) 3. Independent,4,10,12,51,16
406864,70,0,1,(1) 1. Democrat,2,16,25,70,30
406866,30,,7,(2) 2. Republican,5,13,19,51,70
406867,71,15,6,(2) 2. Republican,,14,27,60,60
406868,40,50,4,(3) 3. Independent,NA,5,2,60,60
406873,85,0,1,(1) 1. Democrat,2,7,15,100,0
406874,15,0,3,(3) 3. Independent,1,14,18,40,15
406877,70,30,2,(1) 1. Democrat,3,13,1,85,50
406878,50,0,4,(3) 3. Independent,4,10,12,0,0
406882,40,0,6,(2) 2. Republican,NA,11,17,40,85
406885,85,0,1,(1) 1. Democrat,3,12,12,87,30
406887,100,0,6,(2) 2. Republican,4,10,21,100,0
406888,99,0,1,(1) 1. Democrat,2,14,23,90,31
406891,60,40,1,(1) 1. Democrat,2,10,9,70,30
406894,30,94,6,(2) 2. Republican,,9,7,35,85
406896,85,0,2,(1) 1. Democrat,2,10,7,100,0
406905,0,85,7,(2) 2. Republican,5,13,11,30,70
406906,50,40,1,(1) 1. Democrat,3,9,14,81,51
406908,39,40,3,(3) 3. Independent,5,12,23,59,50
406909,40,5,4,(5) 5. Other party SPECIFY,4,13,15,41,32
406910,6,17,5,(5) 5. Other party SPECIFY,,11,28,22,59
406914,0,70,7,(2) 2. Republican,6,13,25,0,70
406917,16,50,3,(3) 3. Independent,7,7,4,40,30
406919,70,0,1,(1) 1. Democrat,,10,,85,30
406924,0,70,1,(1) 1. Democrat,,9,2,85,0
406926,0,85,7,(2) 2. Republican,6,13,15,0,100
406929,71,15,3,(3) 3. Independent,4,11,17,43,42
406930,100,0,1,(1) 1. Democrat,NA,10,11,85,0
406933,100,60,1,(1) 1. Democrat,,13,,85,0
406934,50,50,,,,,,50,50
406936,80,12,1,(1) 1. Democrat,3,11,9,85,50
406940,85,0,1,(1) 1. Democrat,NA,,,85,15
406945,0,50,4,(3) 3. Independent,NA,6,9,51,50
406947,60,0,1,(1) 1. Democrat,2,10,14,75,
406948,90,0,1,(1) 1. Democrat,2,14,26,85,15
406949,28,3,7,(2) 2. Republican,6,13,8,12,72
406950,87,1,1,(1) 1. Democrat,2,15,28,70,0
406951,30,15,3,(3) 3. Independent,1,10,23,30,30
406953,0,30,2,(1) 1. Democrat,2,12,26,60,30
406955,5,74,6,(2) 2. Republican,5,10,7,16,77
406956,15,60,6,(2) 2. Republican,3,13,,60,40
406958,88,0,2,(1) 1. Democrat,2,13,15,84,19
406959,60,40,3,(3) 3. Independent,4,12,27,60,60
406960,70,0,1,(1) 1. Democrat,,8,11,100,15
406961,85,0,4,(3) 3. Independent,4,10,27,69,50
406966,15,85,6,(2) 2. Republican,NA,9,9,70,15
406967,40,70,6,(2) 2. Republican,,9,14,30,70
406968,0,70,4,(3) 3. Independent,NA,11,17,50,51
406970,0,85,7,(2) 2. Republican,6,9,15,15,70
406972,50,0,3,(3) 3. Independent,NA,10,7,70,40
406973,0,85,7,(2) 2. Republican,7,13,21,0,60
406975,85,0,1,(1) 1. Democrat,3,10,7,30,0
406978,60,0,1,(1) 1. Democrat,4,9,13,85,0
406979,15,0,4,(5) 5. Other party SPECIFY,NA,9,11,60,15
406985,60,60,5,(3) 3. Independent,4,15,15,50,30
406986,40,40,6,(2) 2. Republican,4,10,22,50,70
406987,70,0,3,(3) 3. Independent,2,14,16,70,30
406989,0,70,6,(2) 2. Republican,,8,27,0,60
406993,0,40,7,(2) 2. Republican,6,12,23,30,70
406994,0,0,3,(3) 3. Independent,4,5,12,0,0
406995,70,0,3,(3) 3. Independent,3,16,25,40,30
406997,2,69,2,(1) 1. Democrat,5,14,19,4,61
406998,39,61,5,(3) 3. Independent,6,14,26,40,57
407000,30,50,7,(2) 2. Republican,7,7,1,50,70
407003,85,50,1,(1) 1. Democrat,4,13,2,85,50
407009,0,30,2,(1) 1. Democrat,5,13,27,60,40
407010,40,85,5,(3) 3. Independent,6,10,25,50,85
407011,61,3,1,(1) 1. Democrat,2,10,18,91,16
407012,70,15,4,(3) 3. Independent,3,13,19,70,30
407013,32,74,5,(3) 3. Independent,4,11,9,12,88
407019,0,100,7,(2) 2. Republican,,4,10,15,85
407021,15,41,4,(3) 3. Independent,4,8,2,40,68
407024,74,2,2,(1) 1. Democrat,3,13,12,35,18
407027,85,0,3,(3) 3. Independent,1,17,14,70,30
407032,70,0,3,(3) 3. Independent,,11,24,60,30
407037,15,60,5,(3) 3. Independent,5,14,1,40,60
407039,40,0,3,(3) 3. Independent,,10,12,50,15
407041,30,60,2,(1) 1. Democrat,NA,15,16,60,50
407042,70,15,3,(3) 3. Independent,1,9,14,85,15
407044,0,85,4,(3) 3. Independent,NA,10,11,0,50
407050,100,0,1,(1) 1. Democrat,2,11,11,85,0
407055,85,0,1,(1) 1. Democrat,2,16,19,85,15
407065,60,15,1,(1) 1. Democrat,3,14,17,70,20
407071,30,100,7,(2) 2. Republican,7,4,25,30,70
407072,40,2,2,(1) 1. Democrat,,13,20,31,2
407075,60,15,2,(1) 1. Democrat,NA,16,4,50,30
407076,3,73,6,(2) 2. Republican,6,13,25,2,71
407078,100,0,1,(1) 1. Democrat,2,13,11,85,30
407085,30,85,5,(3) 3. Independent,5,13,11,40,70
407086,16,75,7,(2) 2. Republican,6,12,7,10,93
407088,70,0,3,(3) 3. Independent,,10,25,60,0
407090,70,41,2,(1) 1. Democrat,,10,1,71,61
407096,30,40,3,(3) 3. Independent,,10,14,35,35
407100,70,0,2,(1) 1. Democrat,3,14,22,60,15
407101,,,2,(1) 1. Democrat,6,13,3,50,48
407104,30,85,6,(2) 2. Republican,NA,11,11,50,50
407105,15,60,7,(2) 2. Republican,6,13,13,15,70
407106,70,40,2,(1) 1. Democrat,3,10,22,50,50
407109,1,0,7,(2) 2. Republican,6,13,22,15,85
407114,60,40,2,(1) 1. Democrat,2,9,8,70,50
407116,70,0,7,(2) 2. Republican,,4,1,50,50
407117,85,0,1,(1) 1. Democrat,2,14,24,70,30
407119,60,2,5,(3) 3. Independent,6,12,24,66,40
407122,15,70,6,(2) 2. Republican,5,14,21,0,30
407123,0,85,7,(2) 2. Republican,6,12,23,15,100
407124,0,100,7,(2) 2. Republican,7,14,,0,100
407125,70,0,4,(3) 3. Independent,4,9,4,30,50
407130,85,0,1,(1) 1. Democrat,2,14,23,100,0
407133,40,0,4,(3) 3. Independent,5,12,16,50,50
407136,100,0,1,(1) 1. Democrat,3,10,,85,0
407137,70,0,1,(1) 1. Democrat,NA,6,2,85,40
407138,0,85,5,(3) 3. Independent,6,9,13,15,85
407141,87,2,1,(1) 1. Democrat,1,11,14,81,30
407143,0,70,7,(2) 2. Republican,6,10,14,0,99
407145,70,0,1,(1) 1. Democrat,2,17,1,100,30
407148,65,0,2,(1) 1. Democrat,4,13,25,88,20
407154,15,85,5,(3) 3. Independent,3,8,1,40,85
407155,60,0,1,(1) 1. Democrat,1,13,17,60,0
407157,95,0,1,(1) 1. Democrat,2,14,26,98,3
407158,61,1,3,(3) 3. Independent,4,10,11,62,16
407163,1,60,5,(3) 3. Independent,6,13,22,31,31
407164,2,87,7,(2) 2. Republican,NA,9,14,32,87
407169,1,85,7,(2) 2. Republican,,12,15,0,100
407173,15,30,4,(3) 3. Independent,5,10,8,33,32
407174,100,,2,(1) 1. Democrat,NA,9,2,100,0
407175,70,0,2,(1) 1. Democrat,,10,11,40,15
407176,100,0,1,(1) 1. Democrat,1,10,16,90,0
407177,85,0,1,(1) 1. Democrat,NA,5,5,70,40
407178,0,30,4,(3) 3. Independent,4,13,24,0,15
407182,85,0,2,(1) 1. Democrat,3,14,19,60,15
407184,15,70,5,(3) 3. Independent,4,10,15,60,60
407187,0,85,5,(3) 3. Independent,6,10,7,40,60
407188,60,30,3,(3) 3. Independent,NA,10,20,70,60
407191,30,60,6,(2) 2. Republican,3,13,25,60,40
407192,30,60,5,(3) 3. Independent,4,10,18,40,70
407193,15,85,4,(3) 3. Independent,NA,9,9,40,40
407195,60,0,6,(2) 2. Republican,3,14,17,70,30
407198,95,0,1,(1) 1. Democrat,2,17,5,77,7
407201,50,50,6,(2) 2. Republican,2,9,17,50,50
407203,0,100,7,(2) 2. Republican,7,10,6,15,75
407204,60,30,6,(2) 2. Republican,4,13,,70,60
407205,0,85,5,(3) 3. Independent,6,10,17,41,61
407206,100,15,1,(1) 1. Democrat,NA,,,100,15
407209,85,0,1,(1) 1. Democrat,2,10,24,70,15
407210,1,51,5,(3) 3. Independent,4,10,15,,
407211,0,100,7,(2) 2. Republican,6,10,25,0,70
407213,1,86,6,(2) 2. Republican,NA,10,11,0,86
407215,5,72,5,(3) 3. Independent,4,10,3,31,40
407216,3,94,4,,4,12,11,42,42
407218,85,15,1,(1) 1. Democrat,2,16,12,70,30
407222,31,3,6,(2) 2. Republican,4,13,21,51,51
407223,30,40,5,(3) 3. Independent,4,10,21,30,40
407229,0,90,4,(3) 3. Independent,5,9,19,,
407231,0,100,7,(2) 2. Republican,,15,7,0,100
407233,15,80,2,(1) 1. Democrat,,9,11,95,50
407236,0,86,7,(2) 2. Republican,,11,15,2,79
407238,50,0,4,(3) 3. Independent,NA,9,16,60,50
407240,0,100,5,(3) 3. Independent,7,10,3,0,50
407242,16,60,7,(2) 2. Republican,,11,27,32,70
407243,41,2,1,(1) 1. Democrat,4,13,28,71,49
407245,70,0,4,(3) 3. Independent,4,9,11,60,60
407246,5,60,6,(2) 2. Republican,6,13,15,60,60
407250,85,0,1,(1) 1. Democrat,5,9,1,70,40
407255,70,0,3,(3) 3. Independent,2,12,9,85,0
407262,0,60,7,(2) 2. Republican,4,14,1,0,50
407263,76,6,2,(1) 1. Democrat,,9,,51,69
407268,40,30,2,(1) 1. Democrat,3,13,,50,40
407269,0,70,6,(2) 2. Republican,4,14,,0,70
407270,85,0,4,(5) 5. Other party SPECIFY,,14,13,50,50
407272,0,60,6,(2) 2. Republican,6,4,11,15,50
407274,100,0,1,(1) 1. Democrat,,10,18,100,0
407275,16,90,7,(2) 2. Republican,5,13,25,9,75
407276,60,42,3,(3) 3. Independent,,10,25,62,15
407282,74,17,4,(3) 3. Independent,3,10,23,62,16
407286,60,0,2,(1) 1. Democrat,3,13,13,60,30
407288,61,0,3,(3) 3. Independent,,13,,59,30
407290,30,0,2,(1) 1. Democrat,5,12,12,70,50
407292,72,1,1,(1) 1. Democrat,2,13,17,70,2
407298,0,75,7,(2) 2. Republican,,9,22,5,90
407304,70,0,1,(1) 1. Democrat,,9,7,85,2
407305,85,1,4,(3) 3. Independent,2,5,1,52,52
407308,85,1,1,(1) 1. Democrat,2,12,14,93,1
407311,91,9,1,(1) 1. Democrat,,6,1,85,17
407314,100,0,1,(1) 1. Democrat,4,10,18,85,0
407317,85,4,1,(1) 1. Democrat,2,10,21,77,4
407319,0,60,5,(3) 3. Independent,6,10,23,30,60
407321,0,90,6,(2) 2. Republican,5,9,15,15,85
407324,75,10,1,(1) 1. Democrat,2,14,15,85,5
407327,40,0,4,(3) 3. Independent,,11,,0,0
407328,,0,2,(1) 1. Democrat,NA,13,15,84,30
407333,0,100,4,(3) 3. Independent,NA,12,12,0,0
407336,30,1,1,(1) 1. Democrat,3,8,3,86,1
407340,60,70,5,(3) 3. Independent,3,14,24,60,70
407342,70,3,2,(1) 1. Democrat,3,12,11,66,54
407352,85,0,3,(3) 3. Independent,1,14,27,70,0
407353,0,100,6,(2) 2. Republican,4,12,20,0,80
407355,0,100,7,(2) 2. Republican,,9,7,0,100
407357,85,15,1,(1) 1. Democrat,3,10,1,85,15
407364,60,15,2,(1) 1. Democrat,4,10,4,85,40
407365,72,2,4,(3) 3. Independent,4,9,3,12,9
407366,0,100,2,(1) 1. Democrat,NA,12,2,52,51
407368,98,1,1,(1) 1. Democrat,NA,10,2,99,2
407373,1,76,7,(2) 2. Republican,4,9,12,5,70
407377,30,40,3,(3) 3. Independent,4,10,17,60,15
407378,14,42,5,(3) 3. Independent,5,14,26,55,65
407380,70,30,5,(3) 3. Independent,NA,12,8,70,85
407381,46,57,6,(2) 2. Republican,,10,22,50,55
407382,85,0,1,(1) 1. Democrat,3,10,23,70,0
407385,90,0,1,(1) 1. Democrat,3,10,24,86,15
407387,95,0,3,(3) 3. Independent,2,13,11,80,5
407388,80,0,3,(3) 3. Independent,2,14,26,75,5
407392,1,69,6,(2) 2. Republican,,10,10,1,7
407393,87,17,1,(1) 1. Democrat,,13,18,85,50
407395,70,15,2,(1) 1. Democrat,,15,23,60,30
407396,15,100,6,(2) 2. Republican,NA,10,22,0,70
407399,0,0,4,(3) 3. Independent,4,9,12,50,50
407402,72,68,3,(5) 5. Other party SPECIFY,NA,12,10,76,62
407405,0,70,1,(1) 1. Democrat,4,10,7,85,19
407407,15,70,7,(2) 2. Republican,4,11,13,29,71
407409,0,85,7,(2) 2. Republican,6,8,21,30,70
407412,31,85,5,(3) 3. Independent,4,10,6,50,91
407414,15,85,7,(2) 2. Republican,4,9,7,15,85
407423,2,85,3,(3) 3. Independent,NA,9,21,40,32
407426,70,0,1,(1) 1. Democrat,2,9,14,85,0
407428,61,30,4,(3) 3. Independent,4,10,3,40,60
407430,0,100,5,(3) 3. Independent,6,10,,15,60
407433,15,60,6,(2) 2. Republican,,15,28,,40
407434,0,60,5,(3) 3. Independent,6,12,1,30,60
407436,0,69,5,(3) 3. Independent,6,10,15,31,59
407442,15,70,5,(3) 3. Independent,6,14,11,0,15
407446,60,0,2,(1) 1. Democrat,4,15,14,70,30
407447,85,70,4,(3) 3. Independent,NA,10,14,50,70
407449,30,30,7,(2) 2. Republican,,15,19,15,15
407450,50,50,2,(1) 1. Democrat,4,11,15,50,50
407451,41,71,2,(1) 1. Democrat,NA,11,26,41,41
407455,15,15,4,(3) 3. Independent,4,14,21,30,30
407456,0,100,7,(2) 2. Republican,6,9,4,0,100
407458,70,0,3,(3) 3. Independent,4,10,12,60,40
407460,66,30,2,(1) 1. Democrat,4,10,11,72,63
407468,30,50,7,(2) 2. Republican,,13,15,50,60
407476,15,60,4,(3) 3. Independent,4,13,15,30,30
407479,15,90,5,(3) 3. Independent,4,9,21,0,85
